1997, 145, -703
1952, 278, -592
1608, 262, -305
1035, 198, 108
427, 42, 618
1, 68, 904
-208, 262, 874
-208, 262, 874
-287, 431, 818
-290, 262, 1016
-174, -153, 1144
15, -147, 1054
267, -58, 681
472, 36, 398
677, 51, 216
677, 51, 216
860, -55, 35
942, -9, 54
968, 18, 70
-,-,-
737, -122, 35
575, -197, 0
450, -147, 93
450, -147, 93
337, -158, 45
289, -82, 57
383, -79, 87
592, -36, 122
592, -36, 122
894, -131, 76
1160, -34, 64
1385, 110, 119
1602, 69, 205
1734, 0, 409
1734, 0, 409
1784, -24, 541
1768, 31, 486
1690, 154, 317
1559, 189, 172
1416, 179, 74
1416, 179, 74
1289, 180, 58
1211, 159, 56
1180, 155, 78
1213, 92, 57
1317, 94, 9
1317, 94, 9
1501, 155, -196
1714, 213, -486
1938, 156, -651
1997, 121, -857
1997, 160, -976
1826, 236, -663
1272, 204, -33
1272, 204, -33
648, -242, 482
138, -719, 890
-98, -33, 1220
-144, 400, 897
-,-,-
512, -91, 140
462, -10, 83
672, -107, -306
797, -51, -214
920, -119, 108
920, -119, 108
1087, -125, 169
1304, -10, 88
1405, 154, 167
1472, 121, 301
1534, 45, 446
1620, -1, 348
1620, -1, 348
1673, 50, 297
1602, 141, 275
1474, 120, 226
1368, 71, 140
1271, 92, 73
1271, 92, 73
1192, 113, 45
1121, 98, 88
1071, 35, 164
1047, -15, 213
1073, -15, 148
1073, -15, 148
1123, -17, 109
1193, -29, 63
1283, 1, 12
1408, 25, -52
1570, 84, -221
1570, 84, -221
1736, 131, -407
1860, 247, -458
1903, 339, -434
1823, 372, -417
1485, 346, -221
1010, 244, 77
637, -164, 234
307, -137, 806
75, -21, 1099
75, -21, 1099
-38, 300, 725
-39, 249, 423
-47, 263, 588
-39, 137, 838
109, -27, 688
109, -27, 688
326, 19, 424
552, 42, 282
743, 32, 187
